"parent","level","name","lng","lat","people_count_2010","adcode"
"常州市","district","武进区","119.958773","31.718566","1600000","320412"
"来宾市","district","金秀瑶族自治县","110.188556","24.134941","124037","451324"
"绍兴市","district","柯桥区","120.476075","30.078038","null","330603"
"锡林郭勒盟","district","镶黄旗","113.843869","42.239229","28450","152528"
"宜昌市","district","伍家岗区","111.307215","30.679053","214194","420503"
"济南市","district","济阳县","117.176035","36.976772","517948","370125"
"昌都市","district","八宿县","96.917893","30.053408","null","540326"
"嘉兴市","district","海盐县","120.942017","30.522223","430940","330424"
"阳泉市","district","城区","113.586513","37.860938","492262","140302"
"湘潭市","district","湘乡市","112.525217","27.734918","788216","430381"
"廊坊市","district","香河县","117.007161","39.757212","343372","131024"
"枣庄市","district","市中区","117.557281","34.856651","null","370402"
"渭南市","district","富平县","109.187174","34.746679","743385","610528"
"绥化市","district","安达市","125.329926","46.410614","472826","231281"
"安阳市","district","林州市","113.823767","36.063403","789702","410581"
"广州市","district","花都区","113.211184","23.39205","945005","440114"
"邯郸市","district","大名县","115.152586","36.283316","767035","130425"
"上海市市辖区","district","奉贤区","121.458472","30.912345","1100000","310120"
"邯郸市","district","永年县","114.496162","36.776413","943935","130429"
"绍兴市","district","新昌县","120.905665","29.501205","380444","330624"
"西宁市","district","大通回族土族自治县","101.684183","36.931343","435937","630121"
"沧州市","district","南皮县","116.709171","38.042439","366232","130927"
"鹤岗市","district","兴安区","130.236169","47.252911","74396","230405"
"济南市","district","槐荫区","116.947921","36.668205","476811","370104"
"安庆市","district","宿松县","116.120204","30.158327","571025","340826"
"济南市","district","历下区","117.03862","36.664169","754136","370102"
"陇南市","district","武都区","104.929866","33.388155","555004","621202"
"黔西南布依族苗族自治州","district","兴仁县","105.192778","25.431378","417919","522322"
"酒泉市","district","肃州区","98.511155","39.743858","428346","620902"
"恩施土家族苗族自治州","district","恩施市","109.486761","30.282406","749574","422801"
"伊犁哈萨克自治州","district","昭苏县","81.126029","43.157765","148187","654026"
"济南市","district","平阴县","116.455054","36.286923","331712","370124"
"镇江市","district","丹阳市","119.581911","31.991459","960662","321181"
"台州市","district","玉环县","121.232337","28.12842","616346","331021"
"松原市","district","前郭尔罗斯蒙古族自治县","124.826808","45.116288","607640","220721"
"酒泉市","district","肃北蒙古族自治县","94.87728","39.51224","36069","620923"
"牡丹江市","district","穆棱市","130.527085","44.91967","293271","231085"
"绵阳市","district","游仙区","104.770006","31.484772","488604","510704"
"珠海市","district","香洲区","113.55027","22.271249","892685","440402"
"徐州市","district","贾汪区","117.450212","34.441642","430712","320305"
"伊春市","district","汤旺河区","129.57224","48.453651","30979","230712"
"太原市","district","娄烦县","111.793798","38.066035","105841","140123"
"吉林市","district","丰满区","126.560759","43.816594","296822","220211"
"淄博市","district","博山区","117.85823","36.497567","463013","370304"
"包头市","district","达尔罕茂明安联合旗","110.438452","41.702836","null","150223"
"邯郸市","district","丛台区","114.494703","36.611082","363778","130403"
"上海市市辖区","district","浦东新区","121.567706","31.245944","5000000","310115"
"晋城市","district","泽州县","112.899137","35.617221","484174","140525"
"辽阳市","district","弓长岭区","123.431633","41.157831","90785","211005"
"抚顺市","district","望花区","123.801509","41.851803","384514","210404"
"香港特別行政區","district","深水埗區","114.163349","22.333775","null","810006"
"济南市","district","长清区","116.74588","36.561049","578740","370113"
"唐山市","district","路南区","118.210821","39.615162","311076","130202"
"安庆市","district","望江县","116.690927","30.12491","526712","340827"
"上饶市","district","余干县","116.691072","28.69173","887616","361127"
"上饶市","district","万年县","117.07015","28.692589","359098","361129"
"宜春市","district","袁州区","114.387379","27.800117","1000000","360902"
"赣州市","district","南康区","114.756933","25.661721","null","360703"
"内江市","district","市中区","105.065467","29.585265","null","511002"
"南京市","district","秦淮区","118.786088","32.033818","405955","320104"
"邵阳市","district","邵阳县","111.2757","26.989713","915600","430523"
"商洛市","district","镇安县","109.151075","33.423981","275862","611025"
"恩施土家族苗族自治州","district","宣恩县","109.482819","29.98867","310368","422825"
"武汉市","district","青山区","114.39707","30.634215","null","420107"
"梅州市","district","五华县","115.775004","23.925424","1100000","441424"
"上海市市辖区","district","金山区","121.330736","30.724697","732438","310116"
"延安市","district","宜川县","110.175537","36.050391","117203","610630"
"抚顺市","district","新宾满族自治县","125.037547","41.732456","254118","210422"
"通辽市","district","扎鲁特旗","120.905275","44.555294","279371","150526"
"河池市","district","巴马瑶族自治县","107.253126","24.139538","224637","451227"
"河池市","district","大化瑶族自治县","107.9945","23.739596","360802","451229"
"邢台市","district","沙河市","114.504902","36.861903","498416","130582"
"邯郸市","district","魏县","114.93411","36.354248","809193","130434"
"六安市","district","寿县","116.785349","32.577304","1000000","341521"
"百色市","district","隆林各族自治县","105.342363","24.774318","341401","451031"
"红河哈尼族彝族自治州","district","红河县","102.42121","23.369191","1000000","532529"
"咸阳市","district","淳化县","108.581173","34.79797","193377","610430"
"鞍山市","district","立山区","123.024806","41.150622","437339","210304"
"内江市","district","隆昌县","105.288074","29.338162","633210","511028"
"广元市","district","朝天区","105.88917","32.642632","174333","510812"
"广元市","district","剑阁县","105.527035","32.286517","457656","510823"
"广安市","district","前锋区","106.893277","30.4963","null","511603"
"河池市","district","罗城仫佬族自治县","108.902453","24.779327","298261","451225"
"武威市","district","民勤县","103.090654","38.624621","241251","620621"
"红河哈尼族彝族自治州","district","建水县","102.820493","23.618387","531456","532524"
"铁岭市","district","开原市","124.045551","42.542141","545624","211282"
"大同市","district","广灵县","114.279252","39.763051","182613","140223"
"拉萨市","district","当雄县","91.103551","30.474819","46463","540122"
"广安市","district","武胜县","106.292473","30.344291","585624","511622"
"深圳市","district","宝安区","113.828671","22.754741","4500000","440306"
"拉萨市","district","堆龙德庆县","91.002823","29.647347","null","540125"
"辽阳市","district","宏伟区","123.200461","41.205747","142734","211004"
"铜仁市","district","玉屏侗族自治县","108.917882","27.238024","null","520622"
"南通市","district","海门市","121.176609","31.893528","907598","320684"
"铜仁市","district","印江土家族苗族自治县","108.405517","27.997976","null","520625"
"曲靖市","district","沾益县","103.819262","25.600878","431058","530328"
"伊春市","district","翠峦区","128.671746","47.726228","44960","230706"
"杭州市","district","拱墅区","120.150053","30.314697","551874","330105"
"保山市","district","隆阳区","99.165825","25.112144","935618","530502"
"承德市","district","滦平县","117.337124","40.936644","287986","130824"
"南通市","district","启东市","121.659724","31.810158","3500000","320681"
"清远市","district","清新区","113.015203","23.736949","null","441803"
"红河哈尼族彝族自治州","district","元阳县","102.837056","23.219773","396777","532528"
"阿里地区","district","札达县","79.803191","31.478587","6883","542522"
"平顶山市","district","叶县","113.358298","33.621252","null","410422"
"杭州市","district","滨江区","120.21062","30.206615","319027","330108"
